16:04:19,474 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Preparing output format done.
16:04:19,475 INFO  [Fox] Preparing output format done.
16:04:19,475 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Found 1 entities.
16:04:19,475 INFO  [Fox] Found 1 entities.
16:04:19,475 INFO  [1148f75a-eea9-4a02-ae6e-0b527711075f] Running Fox done.
16:04:19,475 INFO  [Fox] Running Fox done.
16:04:19,478 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Running Fox...
16:04:19,478 INFO  [Fox] Running Fox...
16:04:19,478 INFO  [TokenManager] TokenManager ...
16:04:19,502 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Start NER (en)...
16:04:19,502 INFO  [Fox] Start NER (en)...
16:04:19,502 INFO  [Tools] get entities ...
16:04:19,502 INFO  [AbstractNER] retrieve ...
16:04:19,502 INFO  [AbstractNER] retrieve ...
16:04:19,502 INFO  [AbstractNER] retrieve ...
16:04:19,503 INFO  [AbstractNER] retrieve ...
16:04:19,506 INFO  [AbstractNER] retrieve done.
16:04:19,506 INFO  [AbstractNER] clean entities ...
16:04:19,512 INFO  [AbstractNER] clean entities ...
16:04:19,522 INFO  [AbstractNER] clean entities done.
16:04:19,522 INFO  [AbstractNER] IllinoisExtendedEN:
16:04:19,522 INFO  [AbstractNER] clean entities done.
16:04:19,522 INFO  [AbstractNER] 2 LOCs found
16:04:19,522 INFO  [AbstractNER] 0 ORGs found
16:04:19,522 INFO  [AbstractNER] StanfordEN:
16:04:19,522 INFO  [AbstractNER] 1 PERs found
16:04:19,522 INFO  [AbstractNER] 2 LOCs found
16:04:19,522 INFO  [AbstractNER] 3 total found
16:04:19,522 INFO  [AbstractNER] 0 ORGs found
16:04:19,522 INFO  [AbstractNER] 1 PERs found
16:04:19,522 INFO  [AbstractNER] IllinoisExtendedEN(token):
16:04:19,522 INFO  [AbstractNER] 3 total found
16:04:19,523 INFO  [AbstractNER] 2 LOCs found
16:04:19,523 INFO  [AbstractNER] StanfordEN(token):
16:04:19,523 INFO  [AbstractNER] 0 ORGs found
16:04:19,523 INFO  [AbstractNER] 1 PERs found
16:04:19,523 INFO  [AbstractNER] 2 LOCs found
16:04:19,523 INFO  [AbstractNER] 3 total found
16:04:19,523 INFO  [AbstractNER] 0 ORGs found
16:04:19,523 INFO  [AbstractNER] 1 PERs found
16:04:19,523 INFO  [AbstractNER] 3 total found
16:04:19,525 INFO  [AbstractNER] clean entities ...
16:04:19,525 INFO  [AbstractNER] clean entities done.
16:04:19,525 INFO  [AbstractNER] OpenNLPEN:
16:04:19,525 INFO  [AbstractNER] 2 LOCs found
16:04:19,525 INFO  [AbstractNER] 0 ORGs found
16:04:19,526 INFO  [AbstractNER] 1 PERs found
16:04:19,526 INFO  [AbstractNER] 3 total found
16:04:19,526 INFO  [AbstractNER] OpenNLPEN(token):
16:04:19,526 INFO  [AbstractNER] 2 LOCs found
16:04:19,526 INFO  [AbstractNER] 0 ORGs found
16:04:19,526 INFO  [AbstractNER] 1 PERs found
16:04:19,526 INFO  [AbstractNER] 3 total found
16:04:19,649 INFO  [AbstractNER] clean entities ...
16:04:19,649 INFO  [AbstractNER] clean entities done.
16:04:19,649 INFO  [AbstractNER] BalieEN:
16:04:19,649 INFO  [AbstractNER] 2 LOCs found
16:04:19,649 INFO  [AbstractNER] 0 ORGs found
16:04:19,649 INFO  [AbstractNER] 0 PERs found
16:04:19,649 INFO  [AbstractNER] 2 total found
16:04:19,649 INFO  [AbstractNER] BalieEN(token):
16:04:19,649 INFO  [AbstractNER] 2 LOCs found
16:04:19,649 INFO  [AbstractNER] 0 ORGs found
16:04:19,649 INFO  [AbstractNER] 0 PERs found
16:04:19,649 INFO  [AbstractNER] 2 total found
